"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","NK","Platelet"
"total RNA-seq from sample MUC23386_S204",0.123036665504077,0.15914225606811,0.137943769438452,0.0600646307050927,0.245885938367945,0.194369939186057,0.0795568007302659
"total RNA-seq from sample MUC23390_S208",0.13108334023389,0.228096611985457,0.1570214433427,0.0344030670334326,0.16072038021039,0.198062833355282,0.0906123238388491
"total RNA-seq from sample MUC23403_S221",0.0331082663319904,0.385115051976961,0.096470713003944,0,0.405699009137631,0.0796069595494736,0
"total RNA-seq from sample MUC23405_S223",0.018044285448801,0.124974756224393,0.0211511942480563,0,0.697974327332712,0.137855436746038,0
"total RNA-seq from sample MUC23416_S234",0.0154865801170852,0.151490342136901,0.0698105157438358,0,0.516586885990927,0.215071437328264,0.0315542386829879
"total RNA-seq from sample MUC23418_S236",0.0840646453677436,0.307368876174943,0.137994580630374,0,0.382721464396383,0.0600300160415929,0.0278204173889639
"total RNA-seq from sample MUC23424_S242",0.0739042698547868,0.27302348260127,0.0722623252217253,0,0.370472614253873,0.193943650722744,0.016393657345601
"total RNA-seq from sample MUC23436_S254",0.149817586087919,0.185934907161295,0.153584650659215,0.0497416859297336,0.166571065906136,0.188164765987618,0.106185338268083
"total RNA-seq from sample MUC23437_S255",0.103219889169841,0.150759340519312,0.16270614764386,0.0733495187915692,0.208621027294186,0.226412886892681,0.0749311896885503
"total RNA-seq from sample MUC23438_S256",0.0961433598306945,0.144076852516347,0.16322276115444,7.71738627601756e-17,0.409030752935198,0.18752627356332,0
"total RNA-seq from sample MUC23439_S257",0.0638983290305938,0.19435295166303,0.108819701741936,0.0424915399971497,0.291222468017061,0.154889464338247,0.144325545211982
"total RNA-seq from sample MUC23440_S258",0.189124475996653,0.21889174761321,0.0869042627406387,0.0484258160890792,0.2527389532558,0.125166485390689,0.0787482589139302
"total RNA-seq from sample MUC23446_S264",0.0748691728410335,0.235127153112919,0.06499347243978,0,0.454138444135129,0.123744964080608,0.0471267933905307
"total RNA-seq from sample MUC23447_S265",0.0817750568940217,0.117695168607898,0.124591907137163,0.0483324979328089,0.337042585502076,0.228849903432173,0.0617128804938607
"total RNA-seq from sample MUC23453_S271",0.106751226324823,0.142282552410112,0.137203991602551,0.0813007551051162,0.239639008539416,0.203877353355085,0.0889451126628975
"total RNA-seq from sample MUC23463_S281",0.116007650485396,0.120712458718177,0.0855086110907254,0.0441521595055542,0.337717925169821,0.204291065454933,0.0916101295753938
"total RNA-seq from sample MUC23467_S285",0.127475898155708,0.158841997352051,0.117633902468628,0.0632567728298811,0.289111935764757,0.138073465081143,0.105606028347832
"total RNA-seq from sample MUC23474_S292",0.141920701399338,0.174231185342134,0.127194917226597,0.0928042163578172,0.18401759242385,0.155400373686949,0.124431013563316
"total RNA-seq from sample MUC23475_S293",0.138092122061963,0.190606493346108,0.115432258351146,0.0585093190658043,0.224104776176563,0.184589384683742,0.088665646314674
"total RNA-seq from sample MUC23483_S301",0.140823818114911,0.183676519000935,0.156457068462484,0.0577920493773863,0.170901980509227,0.204861188122709,0.0854873764123476
"total RNA-seq from sample MUC23493_S311",0.13195902381169,0.201000097608997,0.195525858293677,0,0.330139182537543,0.127622844549893,0.0137529931981999
"total RNA-seq from sample MUC23504_S322",0.116086318796686,0.165563237066001,0.1321924015098,0.0424268329977232,0.182190764782673,0.249124723094926,0.112415721752191
"total RNA-seq from sample MUC23505_S323",0.157113953990248,0.250989063483074,0.205955752166981,0,0.193839883559927,0.19210134679977,0
"total RNA-seq from sample MUC23520_S338",0.144173874269104,0.28038810194012,0.0921928101089953,0,0.290277280010103,0.172623374291775,0.0203445593799031
"total RNA-seq from sample MUC23529_S347",0.126586092265315,0.194993075466082,0.154308061315272,0,0.270163244688775,0.22423751007941,0.029712016185146
"total RNA-seq from sample MUC23534_S352",0.107142556624435,0.250444349598012,0.11527598863685,0.0740170203903869,0.144430139574368,0.209571758532429,0.0991181866435186
"total RNA-seq from sample MUC23535_S353",0.110061661988946,0.22171353176152,0.136044139628498,0.0928164873237537,0.172094552669994,0.166155764353115,0.101113862274172
"total RNA-seq from sample MUC23541_S359",0,0.139878345605589,0.186757701455647,0,0.351898576938035,0.321465376000728,0
"total RNA-seq from sample MUC23548_S366",0.126062583740875,0.235016207032477,0.113413208748351,0.0757998650237451,0.170660922627695,0.155584690856075,0.123462521970783
"total RNA-seq from sample MUC23553_S371",0.096557666056258,0.115682222604144,0.200933584673627,0,0.206672692974615,0.2407024594126,0.139451374278756
"total RNA-seq from sample MUC23560_S378",0.156623253887836,0.198004764821005,0.109230545724139,0.0741416311836068,0.191500832958844,0.156005845030653,0.114493126393915
"total RNA-seq from sample MUC23563_S381",0.0816940296058181,0.199962164805243,0.0981907365455703,0.0585449222011172,0.21780293745181,0.208442614124999,0.135362595265443
"total RNA-seq from sample MUC23183_S1",0.102933245019914,0.126253758121968,0.152809676885393,0.0131507545689654,0.245803597631217,0.230434588687294,0.128614379085249
"total RNA-seq from sample MUC23185_S3",0.132583786076917,0.1883617268368,0.124061946517313,0.0116546660721172,0.242140571225223,0.192220355388872,0.108976947882757
"total RNA-seq from sample MUC23187_S5",0.0953833156090731,0.161836606542587,0.0913295534158517,0.0550367590489741,0.270304601111702,0.233909726163456,0.0921994381083566
"total RNA-seq from sample MUC23190_S8",0.0829637247467609,0.287900566358503,0.088001274295164,0.034647561502003,0.290254433832607,0.157214922052389,0.0590175172125731
"total RNA-seq from sample MUC23191_S9",0.132049183718288,0.182308196407254,0.130706404633237,0,0.226636762979101,0.248186842458059,0.0801126098040605
"total RNA-seq from sample MUC23192_S10",0.149452565039036,0.155395163796707,0.162466637707207,7.87477646327807e-17,0.211661012932714,0.276132291956384,0.0448923285679521
"total RNA-seq from sample MUC23193_S11",0.123018256229847,0.228942261262313,0.112299340529537,0.0633144974103346,0.211551656711511,0.177730758251104,0.0831432296053527
"total RNA-seq from sample MUC23195_S13",0,0.049291741601797,0,0,0.756895834482448,0.0579162507420297,0.135896173173725
"total RNA-seq from sample MUC23196_S14",0.0774630091170251,0.137229974259012,0.0907785746448566,1.67383039897461e-16,0.262309982688191,0.349210900538019,0.0830075587528953
"total RNA-seq from sample MUC23197_S15",0.0701264872717755,0.153219615808151,0.191840582790171,0,0.311406802408478,0.239510053172173,0.033896458549251
"total RNA-seq from sample MUC23198_S16",0.10100666788228,0.197093013933597,0.10157863946081,0.064189278001126,0.284597391556652,0.152362026779745,0.0991729823857909
"total RNA-seq from sample MUC23199_S17",0.140909222116012,0.144147222625309,0.142806587710412,3.30763892518375e-16,0.293364152083893,0.268455794368429,0.0103170210959445
"total RNA-seq from sample MUC23200_S18",0.0895402505839325,0.17797064237755,0.146254639847855,0.0591227653472951,0.274242615115679,0.177623295671792,0.0752457910558968
"total RNA-seq from sample MUC23201_S19",0.0727287122834982,0.19970392833034,0.0843841326153043,0.0140320647919913,0.30648653195288,0.100249471062087,0.2224151589639
"total RNA-seq from sample MUC23202_S20",0,0.13685893442015,0.0838055137071474,0,0.619871854409414,0.158595438413426,0.000868259049862936
"total RNA-seq from sample MUC23206_S24",0,0,0,0,1,0,0
"total RNA-seq from sample MUC23207_S25",0,0.192491946767338,0,0,0.327397589893371,0.480110463339292,0
"total RNA-seq from sample MUC23208_S26",0.0030786763793137,0.0683762193925902,0.111738063643469,0,0.488129560761375,0.328677479823253,0
"total RNA-seq from sample MUC23209_S27",0,0.113980233003203,0,0,0.886019766996797,0,0
"total RNA-seq from sample MUC23210_S28",0.108347191624803,0.22761373842156,0.0904860414245306,0.0232508459336087,0.324489090239142,0.159166868854263,0.0666462235020922
"total RNA-seq from sample MUC23211_S29",0.022423896530917,0.403391565854339,0.0261793362256361,0,0.548005201389107,0,0
"total RNA-seq from sample MUC23213_S31",0.119639413656495,0.161678009432309,0.111168633886048,0.0430373994646663,0.202504865110442,0.268400861284047,0.0935708171659917
"total RNA-seq from sample MUC23217_S35",0,2.43770723359108e-15,0,0,0.999999999999997,4.87541446718216e-16,0
"total RNA-seq from sample MUC23218_S36",0.121270450492007,0.141233612354342,0.125995199781815,0.090686189278246,0.237494785626461,0.167299432037151,0.116020330429977
"total RNA-seq from sample MUC23220_S38",0.102099652196436,0.199703708205011,0.100134283315378,0.032598028067762,0.334558048580023,0.171246585432301,0.0596596942030897
"total RNA-seq from sample MUC23222_S40",0.153418959279889,0.152029040050084,0.109165672630283,0.0280015419430122,0.34934946279414,0.154890682087505,0.0531446412150867
"total RNA-seq from sample MUC23223_S41",0,0.16797406574368,0,0,0.832025934256318,0,1.64385615508099e-15
"total RNA-seq from sample MUC23224_S42",0.159137082368804,0.245958663552403,0.117751372747823,0.0571080528724284,0.175253331128464,0.158340553578688,0.0864509437513902
"total RNA-seq from sample MUC23225_S43",0.105360514888268,0.159342681572716,0.10909625573292,0.0682101333040024,0.25398679164227,0.200259336675513,0.10374428618431
"total RNA-seq from sample MUC23228_S46",0.116791728798733,0.253802839804003,0.125371517621882,0.0306702617133185,0.2975839612344,0.112595671742801,0.0631840190848622
"total RNA-seq from sample MUC23229_S47",0.0681365988824971,0.282012601809487,0.0998587215414712,0,0.306078153437901,0.141502991475475,0.102410932853169
"total RNA-seq from sample MUC23230_S48",0,0.00364955437916065,0,0,0.680671956592305,0.315678489028534,0
"total RNA-seq from sample MUC23232_S50",0.137748797168328,0.187135174705626,0.104265736810008,0.0471545682614621,0.247192083688996,0.159089616911725,0.117414022453856
"total RNA-seq from sample MUC23233_S51",0.121348226841886,0.140553457763018,0.150741109396912,0.052570780744215,0.178779029291884,0.213306904891823,0.142700491070262
"total RNA-seq from sample MUC23236_S54",0.121929194336781,0.231321900455766,0.0663755650363239,0,0.389420214708717,0.0798910814889688,0.111062043973443
"total RNA-seq from sample MUC23237_S55",0.135966174843037,0.201450485565255,0.0854837660467232,0,0.339554439939642,0.220587983506249,0.0169571500990942
"total RNA-seq from sample MUC23238_S56",0.0789325705555381,0.21643319111624,0.106679561509437,0.0353241400100049,0.327016529919283,0.167444623536852,0.068169383352645
"total RNA-seq from sample MUC23241_S59",0.213880345933122,0.371650688104113,0.114324635879355,0,0.140511543158883,0.138324674125033,0.0213081127994944
"total RNA-seq from sample MUC23242_S60",0.104495940236135,0.206866188785926,0.0839716376358303,0.0302332514025286,0.25843528971749,0.241131408930144,0.0748662832919463
"total RNA-seq from sample MUC23244_S62",0.176931328395699,0.160370508795594,0.157086532349067,0,0.226261910061423,0.253285587791984,0.0260641326062332
"total RNA-seq from sample MUC23245_S63",0,0,0,0,0.636939145281288,0.23154546120711,0.131515393511602
"total RNA-seq from sample MUC23246_S64",0,0,0,0,0.999999999999997,1.62313823584284e-15,1.18779796634041e-15
"total RNA-seq from sample MUC23247_S65",0.084230144176982,0.231117624109035,0.0724538121987509,0.0235664353250927,0.368254886849874,0.139175978446413,0.0812011188938536
"total RNA-seq from sample MUC23249_S67",0.139966279378746,0.189374222610359,0.127582393266862,0.0471408097090105,0.223169975777097,0.177986391525558,0.094779927732367
"total RNA-seq from sample MUC23251_S69",0,0,0,0,0.983862313551036,0.0062778795762423,0.00985980687272177
"total RNA-seq from sample MUC23253_S71",0.14393202105226,0.192836633547345,0.115428609164155,0.0359774784680816,0.223612708131878,0.215402730170245,0.0728098194660349
"total RNA-seq from sample MUC23254_S72",0.0631316337713013,0.17675243473531,0.116667620690431,0.0188033988464758,0.362702531380624,0.184683736616935,0.0772586439589235
"total RNA-seq from sample MUC23259_S77",0,2.13789553745127e-16,0,0,1,0,0
"total RNA-seq from sample MUC23262_S80",0.104823656906753,0.101021827659385,0.16238717236921,0,0.311999037041301,0.308372063493852,0.0113962425294979
"total RNA-seq from sample MUC23263_S81",0.12605389015404,0.149521870327873,0.147084600457154,0,0.167733801386451,0.275127898235867,0.134477939438615
"total RNA-seq from sample MUC23264_S82",0,0.21861448676449,0.135620129793064,0,0.471775785157154,0.173989598285292,1.79667112978106e-16
"total RNA-seq from sample MUC23265_S83",0.0817102767482738,0.250201500414643,0.0983503492118843,0.0133707811091524,0.245381324165626,0.237524424909911,0.0734613434405098
"total RNA-seq from sample MUC23267_S85",0.087301943059545,0.167048677205803,0.100550025048758,0.0620564847028399,0.287250983429085,0.17640004759879,0.119391838955179
"total RNA-seq from sample MUC23269_S87",0,0,0,0,0.878582308164081,0.121417691835919,0
"total RNA-seq from sample MUC23279_S97",0.092075303142688,0.116358920945679,0.0883781279846207,0.0672717754428561,0.317962464187435,0.174265654135226,0.143687754161496
"total RNA-seq from sample MUC23280_S98",0,0,0,0,0.665618289633786,0.0519715506551644,0.28241015971105
"total RNA-seq from sample MUC23282_S100",0.110397931351152,0.185674377236539,0.114748694998914,0.0774118697244111,0.201348215230361,0.200127461052935,0.110291450405687
"total RNA-seq from sample MUC23283_S101",0.0693635639100935,0.325541082394651,0.0582030595952744,0.00805290888272468,0.297633990312604,0.155051781633392,0.0861536132712606
"total RNA-seq from sample MUC23285_S103",0.142681247312536,0.158661544843125,0.146957981325288,0.0291230701906029,0.209936280175273,0.215360147783343,0.0972797283698312
"total RNA-seq from sample MUC23286_S104",0.114550283504177,0.200785194217949,0.126343124287083,0.0748921412645973,0.226277770702435,0.172560044604869,0.0845914414188904
"total RNA-seq from sample MUC23287_S105",0.12650096621741,0.135923642801906,0.126241590960231,0,0.259632754149921,0.284101951026748,0.067599094843784
"total RNA-seq from sample MUC23288_S106",0.03791873711081,0.0667197233071037,0.064795508437373,0,0.206747425454762,0.299099520099744,0.324719085590207
"total RNA-seq from sample MUC23292_S110",0,0.00129502530478628,0,0,0.983255212780991,0.0154497619142228,0
"total RNA-seq from sample MUC23293_S111",0.120760185165306,0.201058938451041,0.125280395609582,0.0877994273744754,0.181695436644846,0.180919086257798,0.102486530496951
"total RNA-seq from sample MUC23297_S115",0.0908356543464991,0.193139893307344,0.102638829501436,0.061724929528727,0.25254138209297,0.213643244534176,0.0854760666888486
"total RNA-seq from sample MUC23302_S120",0.117431901933734,0.120781063963299,0.128047204829539,0.0025425460269643,0.250146492532493,0.232469263727399,0.148581526986572
"total RNA-seq from sample MUC23304_S122",0.150999448072746,0.274854263359563,0.13152091162195,0.0121494308478142,0.237297683846019,0.103481734993244,0.0896965272586638
"total RNA-seq from sample MUC23307_S125",0,0,0,0,0.525377404308534,0.00885559976959057,0.465766995921876
"total RNA-seq from sample MUC23308_S126",0.124550865615186,0.162249095616538,0.109424136001767,0.0745951366256167,0.195936199171671,0.207094493233057,0.126150073736164
"total RNA-seq from sample MUC23309_S127",0.131672683289601,0.133909913644623,0.121464957606468,0,0.363019236482208,0.249933208977099,0
"total RNA-seq from sample MUC23311_S129",0.0930827884455811,0.220272153092239,0.0779454853330516,0.0310051053984454,0.323582377912555,0.137598655042974,0.116513434775155
"total RNA-seq from sample MUC23312_S130",0.127926915026288,0.188250327529153,0.10033234643384,0.0631920907354517,0.221712285298742,0.17401471581297,0.124571319163556
"total RNA-seq from sample MUC23313_S131",0.117028983131361,0.210197887164486,0.128596507723861,0.0760462554295856,0.207879337181147,0.165757266933721,0.0944937624358392
"total RNA-seq from sample MUC23314_S132",0.124158095979705,0.157910567916865,0.117435406494642,0.0197043399380832,0.242448383704527,0.222815970962656,0.115527235003523
"total RNA-seq from sample MUC23315_S133",0,0.0719492639679623,0.0382997762741816,0,0.721942683043992,0.167808276713864,0
"total RNA-seq from sample MUC23317_S135",0.0370774078463272,0.0876932384131962,0.0347224175153045,0,0.249589344810451,0.590917591414722,0
"total RNA-seq from sample MUC23322_S140",0.0987473549215106,0.141651764642865,0.120690411226176,0.00866292046857176,0.252072687093584,0.263912765050137,0.114262096597156
"total RNA-seq from sample MUC23323_S141",0.128031530953676,0.144550249291502,0.085553345221633,0,0.377270502862717,0.232775114686469,0.0318192569840035
"total RNA-seq from sample MUC23325_S143",0.0957375340467364,0.162356465201558,0.1150287771492,0.0717832091758714,0.218676113568751,0.240547736951243,0.0958701639066405
"total RNA-seq from sample MUC23326_S144",0.0118001834624042,0.0991196531251298,0.176588207155587,0,0.608393497313297,0.104098458943582,0
"total RNA-seq from sample MUC23330_S148",0.121575822665438,0.174607353342837,0.143179364224664,3.07690032390007e-16,0.345352435438209,0.199361099702492,0.0159239246263598
"total RNA-seq from sample MUC23331_S149",0.125040892590332,0.186018728827048,0.115848385920778,0.0724941379831642,0.202384388271881,0.190897123478971,0.107316342927825
"total RNA-seq from sample MUC23332_S150",0.0926235180767708,0.102366601725543,0.129199016238336,7.8433607937971e-16,0.20716541341143,0.348061714358999,0.120583736188921
"total RNA-seq from sample MUC23334_S152",0.0929884001521807,0.24996472572773,0.11153050935766,0.0403214501790232,0.248021011534175,0.151789114100569,0.105384788948662
"total RNA-seq from sample MUC23335_S153",0.14077749712843,0.202194952270736,0.17365814303644,5.47481734843596e-16,0.243877860298894,0.21320227342099,0.0262892738445099
"total RNA-seq from sample MUC23336_S154",0.114440031957445,0.177273062141411,0.0621535465797302,0.0163486277671899,0.350309597850849,0.150539435395026,0.128935698308348
"total RNA-seq from sample MUC23337_S155",0,0.041013635162838,0,0,0.948836570003845,0,0.0101497948333171
"total RNA-seq from sample MUC23338_S156",0.012451545039488,0.0473098988104145,0.0612355968566725,0,0.434470697634237,0.276511436704105,0.168020824955082
"total RNA-seq from sample MUC23339_S157",0.123732384862129,0.14356823074337,0.097931659655632,0.0716556466871593,0.234677673808473,0.215613207177751,0.112821197065485
"total RNA-seq from sample MUC23340_S158",0.114187682586431,0.198762618894548,0.171721722468629,0.0549776978123535,0.204232007410597,0.170042729013431,0.0860755418140104
"total RNA-seq from sample MUC23345_S163",0,0.0296774577491849,0,0,0.970322542250815,0,0
"total RNA-seq from sample MUC23346_S164",0,0.137524099938371,0,0,0.699356186689197,0.0210995231793767,0.142020190193055
"total RNA-seq from sample MUC23347_S165",0.0948387621485224,0.153506339537699,0.0934494263647803,0.0679881727987211,0.187043465552115,0.29245246002458,0.110721373573583
"total RNA-seq from sample MUC23348_S166",0.0716890294870829,0.273088046506774,0.107479681084283,0.016347438077858,0.238768365113219,0.214934796245786,0.0776926434849973
"total RNA-seq from sample MUC23349_S167",1.40392358063084e-15,0,0,0,0.701307696794288,0,0.298692303205711
"total RNA-seq from sample MUC23350_S168",0.115019188780757,0.2280518479891,0.0816886737690045,0.0265611589650776,0.264960534180008,0.198945614435629,0.0847729818804241
"total RNA-seq from sample MUC23353_S171",0.130066863238197,0.285920256673427,0.0868445971514499,0,0.40581127027587,0.091357012661056,1.88934450287417e-16
"total RNA-seq from sample MUC23354_S172",0.0139333517013583,0.118712774028297,0.12987259679103,0,0.195607687685879,0.307527673032128,0.234345916761308
"total RNA-seq from sample MUC23355_S173",0.148780196217177,0.174762837973993,0.127605983953924,7.25794445031842e-17,0.198053915212021,0.246714031339818,0.104083035303067
"total RNA-seq from sample MUC23356_S174",0.0781289720628959,0.160388949394161,0.102498076223802,0,0.265566093423923,0.26322151015935,0.130196398735868
"total RNA-seq from sample MUC23357_S175",0.109150303812651,0.152716904722289,0.110365890799441,0.0809700515382953,0.238393170070059,0.188129014148188,0.120274664909077
"total RNA-seq from sample MUC23358_S176",0.111451921194217,0.123920848229837,0.133736997339504,0.00346011510508097,0.207515455352152,0.35816122268471,0.0617534400944998
"total RNA-seq from sample MUC23359_S177",0.0792746396321776,0.199620865213192,0.117455817362148,0.0294142125572339,0.215293538125961,0.210018534140178,0.148922392969109
"total RNA-seq from sample MUC23360_S178",0,0,0,0,1,1.15613745135452e-16,0
"total RNA-seq from sample MUC23361_S179",0,0.0113442726443574,0,0,0.73762616945643,0.00534319367688063,0.245686364222332
"total RNA-seq from sample MUC23362_S180",0.160897250430255,0.132565328360495,0.141959067504812,0,0.157717331010581,0.246646231910281,0.160214790783576
"total RNA-seq from sample MUC23363_S181",0.145834917025608,0.249197113911224,0.140224358968891,1.50847776032477e-15,0.202817207826423,0.152112971864849,0.109813430403003
"total RNA-seq from sample MUC23364_S182",0.110082513636289,0.157140776394257,0.139645675169742,0,0.209931395235497,0.234104271711679,0.149095367852536
"total RNA-seq from sample MUC23365_S183",0.12606918882153,0.230837866365681,0.119688603304954,0.0655284514159335,0.169933512699526,0.202914670785842,0.0850277066065336
"total RNA-seq from sample MUC23370_S188",0.128258820586282,0.180046230125866,0.116288428596761,0.0953470950854142,0.205100381184778,0.168907387713166,0.106051656707733
"total RNA-seq from sample MUC23372_S190",0.0848082083277205,0.151509680396836,0.146063712097004,0,0.195379581344507,0.272240280223807,0.149998537610125
"total RNA-seq from sample MUC23373_S191",0.120559676592565,0.173643820785095,0.127880924531299,0.000187209356309511,0.197619566902212,0.202468740909429,0.177640060923091
"total RNA-seq from sample MUC23375_S193",0.111454507672015,0.157132766150679,0.114311951755666,0.0480786657511678,0.24272826652752,0.220415863234942,0.105877978908011
"total RNA-seq from sample MUC23377_S195",0.123911169536037,0.173051346581141,0.0815471992908765,2.67302853743888e-16,0.368627838972765,0.25286244561918,0
"total RNA-seq from sample MUC23379_S197",0,0.757363915662503,0,0,0.242636084337497,0,0
"total RNA-seq from sample MUC23380_S198",0.107083791933111,0.137421203434749,0.130662331274587,0.0796142071568441,0.250332103699998,0.199708082887678,0.095178279613033
"total RNA-seq from sample MUC23381_S199",0.0827890027781682,0.1224925087329,0.102820669038221,0.0650543552534754,0.359026817136754,0.181441814032674,0.0863748330278068
"total RNA-seq from sample MUC23387_S205",0.101346506079273,0.233103502578112,0.100797247434605,4.20758465509131e-16,0.299607671550041,0.249319608383591,0.0158254639743772
"total RNA-seq from sample MUC23388_S206",0.134713508434377,0.183470659374203,0.095534129304214,0.0653661622210185,0.20833898732942,0.130440649390287,0.182135903946482
"total RNA-seq from sample MUC23391_S209",0.073848509607882,0.273712221898375,0.0357042875033299,0,0.385561351857904,0.0785026702660557,0.152670958866454
"total RNA-seq from sample MUC23392_S210",0.0938510613106887,0.145199658195128,0.0844730011859502,0.040624437980786,0.333968013530336,0.161671472520131,0.14021235527698
"total RNA-seq from sample MUC23396_S214",0.0980727288307462,0.221671354496999,0.115683623551133,0.0307392030182513,0.306471802025231,0.162425044840489,0.0649362432371499
"total RNA-seq from sample MUC23397_S215",0.134104786613528,0.199494436856905,0.108487084048727,0.0746950535031885,0.227045144288742,0.163331202457842,0.092842292231068
"total RNA-seq from sample MUC23398_S216",0.100292220158167,0.299939035041359,0.0618087728186585,0,0.364470024308495,0.134364066361782,0.0391258813115384
