"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"whole blood-control-basal-CON19",0,0.0535762742144881,0,2.83037273432233e-15,0.946423725785506,3.42058622349369e-15,0,0
"whole blood-control-basal-CON20",0,0.637415786261189,0,0.0968518201719536,0.265732393566858,0,0,0
"whole blood-control-basal-CON21",0.021079237778716,0.314089640014414,0.0396217619435085,0.0369290640242147,0.494478758750181,0.0464456297226192,0.0219215346921316,0.0254343730742148
"whole blood-control-basal-CON22",0,0.126609889705255,0,5.49170031366868e-15,0.873390110294732,7.90527672711792e-15,0,0
"whole blood-control-basal-CON23",0,0.811556339499107,0,0.188443660500893,0,0,0,0
"whole blood-control-basal-CON24",0,0.923707620478721,0,0.0762923795212776,1.54910936216894e-15,0,0,0
"whole blood-control-basal-CON25",0,0.35953200461766,0,0,0.608357832031957,0,0.032110163350383,0
"whole blood-control-basal-CON26",0,0.312250221645019,0,4.70171474191863e-16,0.68774977835498,0,0,0
"whole blood-control-basal-CON27",0,0.634801509067596,0,0,0.332191795672001,0.0330066952604032,0,0
"whole blood-control-basal-CON28",0,0.78698408492538,9.29207841205829e-16,0.213015915074619,0,0,0,0
"whole blood-control-basal-CON29",0.0339912995162034,0.210285106370304,0.0523765323245095,0.149020488097179,0.378428098836457,0.100067863220331,0.0449358825883021,0.0308947290467147
"whole blood-control-basal-CON30",0,0.200116012473665,0,0.799883987526332,2.77962928957981e-15,0,0,0
"whole blood-control-basal-CON31",0.0147374294082431,0.334665942291579,0.0324625589102628,0.15311612615409,0.441113440078325,0.00698890259262401,0.00918971208305667,0.00772588848181893
"whole blood-control-basal-CON32",0.0104228492578384,0.113669190838433,0.061295372009401,0.230552421189143,0.552658339766685,0.0147285343091979,0.00930060113934079,0.00737269148996016
"whole blood-control-basal-CON36",0,0.594166426364652,0,0.405833573635347,1.47878527276532e-15,0,0,0
"whole blood-control-basal-CON37",0,0.817035324407772,0,8.8694371845329e-16,0.182964675592227,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD01",0,0.584740018371461,0,0.0664811426316002,0.348778838996939,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD02",0,2.91363899986e-15,0,0.214283833742075,0.785716166257922,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD03",0,0.0536389746423867,0,0,0.946361025357613,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD04",0,0.20678170473701,0,0.793218295262988,2.12687452668529e-15,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD05",0,0.0264506177080094,0,0,0.97354938229199,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD06",0,0.0792054790879694,0,1.9604394437584e-15,0.920794520912029,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD07",0,0,0,0,1,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD08",0,6.56500986394133e-16,0,0.999999999999999,0,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD09",0,0,0,0,1,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD10",0,0.750090808409785,0,0.222141403138702,0.0277677884515125,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD11",0,0.465887365402528,0,0.107435418192918,0.426677216404554,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD12",0,0.149172253231146,0,0,0.850827746768854,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD13",0,0,0,0,1,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD14",0,0.181199534520231,0,0,0.818800465479769,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD15",0,0.0824349913550813,0,0,0.917565008644917,0,1.453685499281e-15,0
"whole blood-MDD-LPS-± 6 h-MDD16",0,0.259388257244552,0,0.638250645541173,0.102361097214276,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD17",0,0.240963332224603,0,0,0.759036667775397,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD18",0,0.164507599661139,0,0,0.835492400338861,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD19",0,0.314458453177109,0,0,0.68554154682289,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD20",0,0.731544881670767,0,7.73933438424181e-16,0.268455118329227,0,5.15129525400155e-15,0
"whole blood-MDD-LPS-± 6 h-MDD21",0,0.16051582321355,0,0,0.825278242741158,0,0.0142059340452913,0
"whole blood-MDD-LPS-± 6 h-MDD22",0,0.0903948143219168,0,0,0.909605185678083,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD23",0,0,0,1.7199716059854e-15,0.999999999999998,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD24",0,1.94229790436828e-15,0,0.913906803319896,0.0860931966800956,0,6.69351742550593e-15,0
"whole blood-MDD-LPS-± 6 h-MDD25",0,0.199856009440403,0,0.312129237003865,0.488014753555732,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD26",0,0.145744918726398,0,4.83630557018088e-16,0.854255081273601,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD27",0,0.504587063624513,0,0,0.495412936375481,0,5.77674935583246e-15,0
"whole blood-MDD-LPS-± 6 h-MDD28",0,0.0650142601350291,0,1.46779468723841e-15,0.93498573986497,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD29",0,0.324205849822851,0,0.0115237449639021,0.664270405213246,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD30",0,0.176091986807792,0.0847187894358401,0,0.739189223756366,0,1.90535142490125e-15,0
"whole blood-MDD-LPS-± 6 h-MDD31",0,0.391421569404452,0,0,0.608578430595548,0,0,0
"whole blood-MDD-LPS-± 6 h-MDD32",0,0.0410256524956946,0.202438452109295,0,0.554097443285724,0,0.202438452109286,0
"whole blood-MDD-LPS-± 6 h-MDD35",0,0.141308342815356,0,0.0165412960344782,0.746279725166604,0,0.0958706359835618,0
"whole blood-MDD-basal-MDD01",0,0.727829537380009,0,0.272170462619991,0,0,0,0
"whole blood-MDD-basal-MDD02",0,0.454622778879867,0,0.545377221120127,6.37067454320537e-15,0,0,0
"whole blood-MDD-basal-MDD03",0,0.806199758988753,1.59344568905529e-15,0.193800241011245,0,0,0,0
"whole blood-MDD-basal-MDD04",0,0.0637871644699598,0,0.93621283553004,0,0,0,0
"whole blood-MDD-basal-MDD05",0,0.300292071066516,0.00286759200065371,0.0130676352343429,0.683772701698487,0,0,0
"whole blood-MDD-basal-MDD06",0,0.325796021250403,0,0.674203978749597,0,0,0,0
"whole blood-MDD-basal-MDD07",0,0.264502638095762,0,3.42449773833767e-15,0.735497361904234,0,0,0
"whole blood-MDD-basal-MDD08",0,0.384678443089995,0,0.615321556910005,0,0,0,0
"whole blood-MDD-basal-MDD09",0,0.796306009324876,0,0.203693990675124,0,0,0,0
"whole blood-MDD-basal-MDD10",0,0.576089054498249,0,0.423910945501751,0,0,0,0
"whole blood-MDD-basal-MDD11",0,0.688832649034265,0,0.311167350965735,0,0,0,0
"whole blood-MDD-basal-MDD12",0,0.653941531651266,0,0.346058468348734,0,0,0,0
"whole blood-MDD-basal-MDD13",0,0.206932785584835,0,3.38731505372404e-15,0.740061943924796,0,0.0530052704903657,0
"whole blood-MDD-basal-MDD14",0,0.167787676618753,0,0,0.832212323381247,0,0,0
"whole blood-MDD-basal-MDD15",0,0.5253956093044,3.48961497792563e-15,0.474604390695588,9.03973423461725e-15,0,0,0
"whole blood-MDD-basal-MDD16",0,0.286675368183342,0,0.713324631816658,0,0,0,0
"whole blood-MDD-basal-MDD17",0,0.292430284906706,0,0.707569715093287,6.93692576512406e-15,0,0,0
"whole blood-MDD-basal-MDD18",0,0.296526268452155,0.0843506785989495,0.062201567423235,0.556921485525659,5.95337526086325e-16,0,0
"whole blood-MDD-basal-MDD19",0,0.681879521659682,0,0.318120478340318,0,0,0,0
"whole blood-MDD-basal-MDD20",0,0.923943661238478,0,0.0760563387615091,1.22352176611193e-14,0,0,0
"whole blood-MDD-basal-MDD21",0.0146080646635563,0.195841585220482,0.0202140488902645,0.0718574205683677,0.527338132551771,0.0151010772114881,0.140456473171835,0.014583197722236
"whole blood-MDD-basal-MDD22",0,0.717714285871858,0,0.282285714128127,1.44727032629068e-14,0,0,0
"whole blood-MDD-basal-MDD23",0,0.309660390120234,0,0,0.690339609879766,0,0,0
"whole blood-MDD-basal-MDD24",0,1.33191885328985e-15,0,0.999999999999999,0,0,0,0
"whole blood-MDD-basal-MDD25",0,0.329828960566983,0,0.670171039433017,0,0,0,0
"whole blood-MDD-basal-MDD26",0,0.275065717878197,8.90374826576828e-16,0.724934282121802,0,0,0,0
"whole blood-MDD-basal-MDD27",0,0.827977616263853,0,8.54173201905412e-16,0.172022383736146,0,0,0
"whole blood-MDD-basal-MDD28",0.0286938105373768,0.269436392358056,0.0375905432074859,0.0403367395419195,0.539047645949922,0.0283334868065158,0.0277817839685063,0.0287795976302174
"whole blood-MDD-basal-MDD29",0,0.478950092098278,0,9.25521069847561e-16,0.449573722170968,0.071476185730753,0,0
"whole blood-MDD-basal-MDD30",0,0.604881268996953,0.00447290319769665,2.20922403585855e-15,0.390645827805347,9.46810301082238e-16,0,0
"whole blood-MDD-basal-MDD31",0,0.544310001869587,3.49929364757322e-15,0.45568999813041,0,0,0,0
"whole blood-MDD-basal-MDD32",0,0.449233955683456,0,0.55076604431653,1.40218070497164e-14,0,0,0
"whole blood-MDD-basal-MDD35",0.0316038283959547,0.232674997079625,0.0495921531905907,0.0518159789631751,0.353241449414446,0.136183389641224,0.10136722563426,0.0435209776807235
"probe_mean_signal",0,0.422875404244195,0,0,0.577124595755805,0,0,0
