"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"S8586",0.150469504476839,0.00342326915269793,0,0,0.434982785841697,0.411124440528767,0,0
"S8597",0,0.0194931590419932,0.480565951623389,0,0.0636123307648169,0,0.436328558569801,0
"S8697",0,0,0,0,0.486761954603057,0.257738900245644,0,0.255499145151299
"S8855",0,0.0220077616167246,0.412561615527653,0,0.131013356902884,0,0.434417265952738,0
"S8857",0.0559038974056248,0,0.431419399175926,0.0166352084658566,0,0.140392980323235,0.314492629138588,0.0411558854907696
"S8897",0.482204329082156,0.0357546961243455,0,0,0.0310354252690798,0,0,0.451005549524419
"S8993",0,0,0.667038245472557,0.00745976562307707,0.00590877652982676,0.0230902113294747,0.296503001045065,0
"S9167",0,0,0,0,0.417089802347036,0.170523673897695,0,0.412386523755269
"S9215",0.750500114792235,0.249499885207765,0,0,0,0,0,0
"S9300",0.925074377246172,0,0,0,0.0749256227538276,0,0,0
"S9372",0,0.307123383471295,0,0,0.692876616528705,0,0,0
"S9403",0,0.429160920002429,0.0218372221778845,0.0192898415624913,0.0594661825486858,0,0,0.470245833708509
"S9704",0.323093020597796,0.116239818225436,0.126000866997467,0.0276599401393663,0,0,0.170236865318264,0.236769488721671
"S10030",0,0,0,0.703138225691682,0,0,0,0.296861774308318
"S10036",0.0312115811780846,0,0,0,0.507553929918072,0,0.461234488903844,0
"S10073",0.255750337435446,0,0.0496202920853186,0,0,0,0.292981374043119,0.401647996436116
"S10170",0.0370896421387814,0.672622131546765,0,0.290288226314453,0,0,0,0
"S10175",0.0748834443875316,0,0.218060266144486,0.45884605211545,0,0.248210237352533,0,0
"S10222",0,0.575848466095411,0,0,0,0.424151533904589,0,0
"S10230",0,0,0.23071151680573,0,0.239208133628214,0.313402332006305,0.216678017559752,0
"S10244",0,0,0.00570763467686074,0,0.178915438000141,0.0909000782543674,0.140691329592941,0.58378551947569
"S10361",0,0,0.37864382307785,0,0.265327764997327,0,0.356028411924823,0
"S10411",0.571656177158811,0.428343822841189,0,0,0,0,0,0
"S10482",0.505418694448873,0.0323726653035076,0.240847400848012,0,0.00218713814842455,0.173005560318494,0.0461685409326885,0
"S10493",0.00798146546986759,0,0,0,0.323455921325891,0.668562613204241,0,0
"S10585",0,0.865214883456337,0,0.112892565755621,0.0218925507880419,0,0,0
"S10858",0,0.137660256435171,0,0.686956203415404,0,0.175383540149425,0,0
"S10923",0,0.489517563925616,0,0,0.385034068474198,0.125448367600187,0,0
"S10969",0,0.303325106845515,0.0803254257056186,0.191868939463534,0,0,0.140548282615811,0.283932245369522
"S10992",0,0,0,0,0.353066307527199,0.646933692472801,0,0
"S11045",0,0.281080195314794,0,0,0,0,0.00997110713191232,0.708948697553294
"S11073",0.273602679744134,0.344136602472447,0,0.0909466440168863,0,0,0,0.291314073766533
"S11119",0.19391489056468,0,0,0.54058928940449,0,0,0,0.265495820030831
"S5881",0.559373365787953,0.0791377574643582,0,0,0,0.361488876747689,0,0
"S5988",0,0.714714506340675,0,0,0.285285493659325,0,0,0
"S5994",0.00261889611313184,0,0.232884739229965,0,0.213164388791618,0.174010185560173,0.377321790305113,0
"S6023",0,0.0815971922168136,0.388534085681527,0,0,0,0.323385397594528,0.206483324507132
"S6077",0.770844849451306,0,0,0.179474163305836,0.029345348044736,0,0,0.0203356391981211
"S6098",0.126452798096444,0,0,0,0,0,0.462753243088772,0.410793958814784
"S6110",0,0.101001070699053,0.186366509691299,0,0.106388250317022,0,0.316124847392138,0.290119321900488
"S6181",0.0118930717461599,0.400877609745859,0,0,0.273155560379775,0.314073758128206,0,0
"S6204",0.892999542379305,0,0.107000457620695,0,0,0,0,0
"S6216",0,0,0.126571900351227,0.493438195828201,0,0,0,0.379989903820571
"S6220",0,0,0.181921399967864,0,0,0,0.493143342616824,0.324935257415312
"S6228",0,0,0.437239242986297,0,0,0.0282476356432295,0.4992944284034,0.0352186929670735
"S6233",0,0,0,0.242648245305053,0.0831850706137874,0.672258220798436,0,0.00190846328272342
"S6263",0.0865128687419305,0.712058927622014,0,0,0,0,0.201428203636055,0
"S6279",0.0543333253289161,0.0982933086367847,0.119071050424107,0,0.200841774174513,0.0279064719829876,0.284688637167398,0.214865432285294
"S6283",0.22438679814443,0.205101222160111,0.0932152375904456,0.20477612756041,0.0514328520294525,0.15410921253664,0.0349086178939995,0.0320699320845121
"S6285",0.396166718072128,0,0,0,0,0.0308909919602803,0.572942289967592,0
"S6302",0,0,0,0.951441471824486,0.0485585281755143,0,0,0
"S6361",0,0.584464112777658,0.13776528802869,0,0.166268054671351,0.111502544522301,0,0
"S6394",0,0.501681757409444,0.27798940627114,0,0.0325656577151084,0,0.187763178604307,0
"S6402",0,0.29150299215642,0.197459298953118,0,0,0,0.0943353413169316,0.41670236757353
"S6436",0,0,0,0.441502873318512,0,0.140149598946414,0,0.418347527735074
"S6446",0.401629617612317,0.413740059827797,0.184630322559886,0,0,0,0,0
"S6486",0.27403869489514,0.183623494725364,0,0.0928264649658277,0.0450926678754139,0.228843373001248,0,0.175575304537006
"S6492",0,0,0.0462045277009439,0.248568930776171,0.517408086870294,0,0.187818454652591,0
"S6522",0,0.0924164599276598,0,0,0,0,0.0192855971000369,0.888297942972303
"S6562",0,0.765699414407299,0.089056703139626,0,0,0,0.145243882453075,0
"S6569",0.578779594818414,0.0116111987373275,0.134742510950153,0,0,0,0.163081185638732,0.111785509855373
"S6656",0.266021554165135,0,0.434735904456368,0,0,0,0.299242541378498,0
"S6711",0,0,0.4796163550943,0,0,0,0.5203836449057,0
"S6731",0,0.785850769543435,0,0.214149230456565,0,0,0,0
"S6748",0,0.0113556209202873,0,0.226087287960507,0.122063666705768,0,0,0.640493424413438
"S6759",0.153743716644389,0,0.36505929146976,0,0.138348354014539,0,0.342848637871313,0
"S6771",0.127295722725422,0.185884310153141,0,0.686819967121437,0,0,0,0
"S6798",0,0,0,0.130474777566132,0.111940098550155,0,0,0.757585123883713
"S6800",0,1,0,0,0,0,0,0
"S6801",0,0,0,0,0,0.103587148345261,0.896412851654739,0
"S6828",0.316016953834626,0.262402242847673,0.0198100655765156,0.212015025617148,0,0,0,0.189755712124037
"S6848",0,0,0,0.706800743557477,0,0.293199256442523,0,0
"S6937",0.00754242483321213,0.326767889533751,0.334609751111062,0,0,0,0.331079934521975,0
"S7005",0,0.593747223772779,0,0.388078968210733,0,0.0181738080164878,0,0
"S7019",0,0.00720938486930076,0.4753430964413,0,0.00471812518937865,0,0.349086948875702,0.163642444624318
"S7030",0.22279134648262,0.552980638596677,0,0,0.00725893313518793,0,0,0.216969081785515
"S7144",0.632503766187851,0.341745757564899,0,0,0,0,0.0257504762472498,0
"S7155",0.227391605208103,0.572111490394905,0.0136114353021864,0,0.157175483126299,0,0.0297099859685071,0
