"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"whole_blood_case_91",0,0.205285350869161,0.469185796670156,0.0136085403081699,0,0,0.158114301587936,0.153806010564577
"whole_blood_case_92",0,0,0,0.0199557817099161,0.374107562722924,0.404790303624926,0,0.201146351942235
"whole_blood_case_93",0.236794167174396,0,0.257658899558692,0.0149057688273671,0,0,0.159674853699284,0.33096631074026
"whole_blood_case_94",0.431524661858414,0.0828751141427857,0,0,0.272762242343537,0.212837981655263,0,0
"whole_blood_case_95",0.368942833497322,0,0,0.362829429452254,0.121906259627025,0.128233205677794,0.0180882717456057,0
"whole_blood_case_96",0.236789209441485,0,0,0.141242988107163,0,0.187903818254936,0.235108311526106,0.19895567267031
"whole_blood_case_97",0,0,0.102926550424318,0,0,0,0.897073449575682,0
"whole_blood_case_98",0.41541129416025,0.420383471064426,0.148837648571319,0,0.0153675862040053,0,0,0
"whole_blood_case_99",0,1,0,0,0,0,0,0
"probe_mean_signal",0,0,0,0,1,0,0,0
