"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"YZ456",0,0.0397685869869468,0,0,0.230603274481918,0.695176648853939,0.0344514896771968,2.12029958237337e-16
"YZ461",0,0,0,0,0.270305314421933,0.718870564871197,0.01082412070687,0
"YZ471",0,0,0,0,0.2632855226635,0.7367144773365,0,2.52740272701409e-16
"YZ473",0,0.0509056641278424,0,0,0.396566605154897,0.552527730717261,0,0
"YZ475",0,8.78134152338494e-16,0,0,0.430745798339311,0.56022213999985,0.00903206166083725,7.02507321870795e-16
"YZ478",0,0.0985497891118377,0,0,0.30335665287624,0.586847379075691,0.0112461789362319,0
"YZ481",0,0.0617504615810437,0,0,0.300232028582892,0.635355120804762,0.00266238903130253,0
"YZ482",0,0,0,0,0.310649375820003,0.689350624179997,0,0
"YZ484",0,0.0441266172692861,0.000609312332173903,0,0.351578731812223,0.586707084545339,0.0169782540409778,0
"YZ487",0,0.0193501921883001,0,0,0.23456561847734,0.734422867292421,0.0116613220419384,0
"YZ490",0,0.0126324576194663,0,0,0.260005537449203,0.72736200493133,0,0
"YZ491",0,0,0,0,0.304354752194284,0.659487021288904,0.0361582265168116,0
"YZ494",0,0,0,0,0.292048488448316,0.707951511551684,0,0
"YZ496",0,0,0,0,0.29767424011447,0.665631363983,0.0366943959025293,0
"YZ497",0,0.0152311001261898,0,0,0.232657045037181,0.677205819191959,0.0749060356446699,0
"YZ502",0,5.03706538320631e-16,0,0,0.377685533561331,0.622314466438669,0,0
"YZ504",0,6.87041379037585e-16,0,0,0.260523291745652,0.739476708254347,0,0
"YZ505",0,0,0,0,0.123184775993262,0.876815224006738,0,0
"YZ507",0,0.00714158629311295,0,0,0.354376461661849,0.631597034271895,0.00688491777314233,0
"YZ508",0,0.00420924976335314,0,0,0.304855338595528,0.664126085705387,0.0162915407088728,0.0105177852268589
"YZ509",0,1.99295735750843e-16,0,0,0.22421680561734,0.775783194382659,0,0
"YZ515",0,0.0164261139820775,0,0,0.239875197053954,0.68453809560524,0.059160593358729,0
"YZ517",0,0,0,0,0.256862934992018,0.743137065007982,0,0
"YZ523",0,0.0545301360352836,0,0,0.407630214109337,0.537839649855379,0,0
"YZ524",0,0.032911326266021,0,0,0.348692073688009,0.61839660004597,0,0
"YZ525",0,1.91397839097169e-16,0,0,0.287028583224755,0.712971416775244,0,0
"YZ526",0,5.29955823852591e-17,0,0,0.339831383638216,0.619851696401403,0.040316919960381,0
"YZ533",0,0.0157132101358448,0,0,0.332823812211491,0.630261419073501,0,0.0212015585791623
"YZ535",0,0,0,0,0.304167732643016,0.625237118799674,0.0705951485573094,0
"YZ536",0,0.0220709615869442,0,0,0.268175739018154,0.591447919927957,0.118305379466945,0
"YZ537",0,0,0,0,0.247379366786538,0.752620633213462,0,0
"YZ538",0,0,0,0,0.162754574656447,0.775470448273456,0.061774977070097,0
"YZ540",0,0.0455273873055516,0,0,0.366812933950625,0.587659678743823,0,0
"YZ549",0,0,0,0,0.330163450931055,0.640308981646996,0.0295275674219489,0
"YZ550",0,0.0203504676436678,0,0,0.314335355673829,0.627842885585807,0.0374712910966961,0
"YZ552",0,4.74761997951212e-16,0,0,0.271382496604619,0.713206508303069,0,0.0154109950923114
"YZ558",0,0.0124550700167863,0,0,0.218024609654799,0.735146052506512,0.0343742678219026,0
"YZ561",0,0.0384228502307925,0,0,0.360150667160121,0.601426482609087,0,0
"YZ563",0,0.0466576667429754,0,0,0.505942278855519,0.447400054401506,0,0
"YZ564",0,0.0340330307197598,0.0701365775620186,0,0.283938924707,0.571382431881104,0.0396142511351817,0.000894783994936213
"YZ568",0,0.0903193620661767,0,0,0.345452581270728,0.564228056663095,0,0
"YZ569",0,0,0,0,0.888380226333566,0.111619773666434,0,0
"YZ570",0,0.032743981130453,0,0,0.229600772444078,0.737655246425469,0,0
"YZ571",0,0,0,0,0.279197708790805,0.696707389041501,0.0240949021676937,0
"YZ573",0,0,0,0,0.211881481722528,0.788118518277472,0,0
"YZ574",0,2.41436064507665e-16,0,0,0.359094671978884,0.640905328021116,0,0
"YZ576",0,0.0363660318841745,0,0,0.244292382755037,0.710498644573505,0.00497692768926456,0.00386601309801892
"YZ580",0,0.0266956074416276,0,0,0.357016095143346,0.616288297415027,0,0
"YZ581",0,0.0866551221383963,0,0,0.314962028568776,0.598382849292828,0,0
"YZ587",0,0.0300028108157722,0,0,0.256968715134766,0.654271288779532,0.0436347260932617,0.0151224591766685
"YZ588",0,0,0,0,0.261604603983696,0.638156461304475,0.0966122455983671,0.00362668911346128
"YZ590",0,0.0627807942798749,0.0272679439179231,0,0.237196068278712,0.644181988261779,0.0169900352934027,0.0115831699683077
"YZ592",0,0.0345981807423145,0,0,0.272625218529192,0.692776600728494,0,0
"YZ593",0,0.0346266711834144,0,0,0.327821574311158,0.611104756672985,0.0264469978324424,0
"YZ596",0,0.103374977586711,0,0,0.339325085752038,0.53263133949158,0.0246685971696711,0
"YZ603",0,0,0,0,0.30930296209522,0.686762889299987,0.00393414860479323,0
"YZ605",0,6.93356734410787e-16,0,0,0.230945651485428,0.758371918337893,0,0.0106824301766789
"YZ607",0,0,0,0,0.1839118209733,0.759173651365386,0.0569145276613149,0
"YZ608",0,0.017760405069674,0,0,0.259190495610801,0.723049099319525,0,0
