"sample","B_cell","CD4_T","CD8_T","Erythroid","Monocyte","Neutrophil","NK","Platelet"
"Z588",0.569083414624246,0,0,0,0.107282708407949,0.323633876967805,0,0
"Z589",0,0.0179606311260807,0.361377326402009,0,0,0,0.361815395729189,0.258846646742722
"Z590",0.0704665750300547,0.0251994425859993,0.109716353981685,0.195054231702834,0,0,0.0412021293442518,0.558361267355175
"Z592",0.157020364473491,0.163572919684823,0.178534289847759,0,0,0,0.485871232113991,0.0150011938799359
"Z595",0,0,0.158599242007962,0.133103215359375,0.208264353011933,0.0361085720531845,0.463924617567545,0
"Z597",0,0.0698370379228969,0.168351064481098,0.162283550544622,0.159897961375645,0.0277403218703346,0.148556828159957,0.263333235645446
"Z598",0.145099122954872,0.166494404166366,0.292627420571021,0,0,0,0.38378118652436,0.0119978657833804
"Z599",0,0.252127287886725,0.320873322873047,0.019400977455018,0,0,0.40759841178521,0
"Z608",0,0,0,0,0.00352290005597698,0.372854845785898,0,0.623622254158125
"Z609",0.337457114063919,0.14351567155778,0,0,0.334215368030014,0,0,0.184811846348288
"Z610",0.189839323960411,0,0.173935971915039,0,0.00667944454829309,0,0.504933287826678,0.124611971749579
"Z612",0,0,0,0.0982491333590507,0.477103605985379,0,0.358101324234212,0.0665459364213584
"Z615",0.100131858966489,0.38021430205322,0.182817407149551,0,0,0,0.13690380944067,0.19993262239007
"Z617",0,0,0.253676556884987,0,0,0,0.746323443115013,0
"Z621",0.451908891659533,0.187167680535997,0,0,0,0.360923427804469,0,0
"Z625",0,0.303816192070541,0.188737370805125,0.0609804552721708,0,0.0373441451249677,0.248897114825749,0.160224721901448
"Z627",0.070003408596854,0.0912028458606181,0.407524769570016,0,0,0,0.4281169462593,0.00315202971321191
"Z629",0.0557611930913043,0.106969144180592,0.528060825055065,0,0,0,0.309208837673039,0
"Z630",0,0,0.229029648414718,0.0876461751643053,0.063840599612155,0,0.619483576808822,0
"Z631",0,0.0618492860943505,0.235558922560632,0.189671096675267,0,0,0.395267138352779,0.117653556316972
"Z632",0.383586956948445,0,0,0,0.0596939618469162,0,0.556719081204639,0
"Z633",0.118050836671958,0.285015697278832,0.177205964198462,0,0,0,0.419727501850748,0
"Z635",0,0,0,0,0.36182406763364,0.63817593236636,0,0
"Z636",0,0.317665021249362,0,0,0,0.682334978750638,0,0
"Z638",0.808202565110212,0,0.191797434889788,0,0,0,0,0
"Z642",0.34487533790279,0.219274522792886,0.318554491584321,0,0,0,0.117295647720003,0
"Z644",0,0,0,0.851259490659425,0.0189868961538361,0.129753613186739,0,0
"Z646",0,0.0176218666268882,0,0.2935907651016,0,0.421949128720708,0,0.266838239550804
"Z650",0.562647588710029,0.0761460661249237,0,0.036879543299561,0.035861942540886,0,0,0.2884648593246
"Z651",0,0,0.434066714441789,0,0.131099739339923,0,0.434833546218287,0
"Z652",0.163986269845647,0.584624296948302,0.15621328348626,0,0,0,0.0951761497197901,0
"Z655",0,0,0.373936643126361,0.191190219004603,0,0.0952073166413611,0.266933184225967,0.072732637001708
"Z656",0,0,0,0.0144373590137332,0.355982865013405,0.340109262822999,0.289470513149863,0
"Z661",0.0290110253497302,0.148624459947547,0.00886524075153857,0.552555225659383,0,0,0,0.260944048291802
"Z664",0,0,0,0,0,0,0,1
"Z665",0,0.104145557036276,0.295074873626144,0,0,0,0.554747255659698,0.0460323136778824
"Z668",0,0.130648331109507,0,0,0,0.432933898632448,0,0.436417770258046
"Z673",0,0,0.0199992329572936,0.0451709275505074,0.340717743452583,0.126018588479732,0.468093507559884,0
"Z676",0.323571291173699,0,0.102874107269907,0.0804784974464319,0,0,0.361133303805017,0.131942800304945
"Z677",0,0.0206619651392392,0.465638737338353,0.262431276906308,0,0,0.0303223911766864,0.220945629439413
"Z678",0.0491289634533115,0,0,0,0.65822729172231,0.292643744824378,0,0
"Z681",0.126468084808854,0.0180718719947505,0.0853055856137445,0.142811563800946,0.0287798928515348,0,0.365352021448024,0.233210979482147
"Z682",0.139050285344525,0.276516431461407,0.0625107869871847,0.318026002890198,0,0,0.0572258503210648,0.146670642995621
"Z683",0.15131148086284,0.0100706536184886,0.107216367009803,0.179279954159294,0.073849516211124,0,0,0.478272028138452
"Z685",0,0.156289254102549,0.258586843910852,0.0406582486553101,0,0,0.398859464943481,0.145606188387808
"Z688",0,0,0.088946167203814,0,0.295164262648793,0.0573052807786445,0.558584289368749,0
"Z703",0.620190502914305,0,0,0,0,0,0,0.379809497085695
"Z705",0,0.129041362610307,0.408726101148788,0,0,0,0.462232536240905,0
"Z707",0,0,0,0.12998524941798,0.332933793726376,0.21730362591251,0,0.319777330943135
"Z709",0.238836354972709,0.0421458257020263,0.414595169391045,0,0,0,0.243038655773253,0.061383994160967
"Z712",0,0,0,0,0.946702067780043,0.0532979322199566,0,0
"Z713",0.0897127182161511,0,0,0.179118812536385,0.152001368306158,0.483532078085007,0,0.0956350228562992
"Z723",0,0,0.00713743894526885,0,0.642592241052452,0,0.202806007515977,0.147464312486302
"Z725",0.140318128423237,0,0.449075719029237,0,0.31868634375354,0,0.0919198087939859,0
"Z737",0.0866223274865263,0.265486151685902,0.219470354803966,0.314418279636655,0,0,0.0164979009740891,0.0975049854128613
"Z741",0,0.0533297360642423,0,0.202305847722986,0.248892419054001,0.0951401120134601,0,0.40033188514531
"Z748",0,0,0.267834156707423,0,0,0.00304712403478714,0.580747206032077,0.148371513225713
"Z753",0.312178228072478,0.0674216057974971,0.362206487029218,0,0,0,0.258193679100807,0
"Z755",0,0,0.299594170317713,0.117045614329233,0.108568088877663,0,0.342813037290305,0.131979089185086
"Z756",0.0233813959737939,0.285647688017582,0.304997080989653,0,0.127877895350576,0,0.258095939668395,0
"Z758",0.0227793477769684,0,0,0.936526083434269,0,0,0.00963079750597324,0.031063771282789
"Z761",0.545194420868776,0.289129750349177,0,0.0869775716657586,0.0718739534025517,0.00682430371373729,0,0
"Z774",0,0,0.21609224392772,0.306498692363789,0.215219863907112,0,0,0.26218919980138
"Z778",0,0,0.303771444566896,0,0.106085757828839,0,0.245840902812071,0.344301894792194
"Z779",0.0610252620336688,0.019271415678426,0,0.190135636346234,0,0,0,0.729567685941671
"Z781",0,0.0811774228632621,0.00935281100914423,0.269355356387822,0,0,0.471225129618489,0.168889280121282
"YZ1002",0,0,0,0,0.772516282274063,0.0968360993919752,0.130647618333962,0
"YZ1005",0.656567392748479,0.0194479816095427,0.323984625641978,0,0,0,0,0
"YZ1045",0,0,0,0,0,0.871579860570203,0,0.128420139429797
"YZ1077",0,0,0,0,0.207916337199354,0.792083662800646,0,0
"YZ1083",0.825999252390717,0.174000747609283,0,0,0,0,0,0
"YZ1092",0,0,0,0,0.272481055429194,0.727518944570806,0,0
"YZ161",0,0,0,0.10361354310998,0.581223601407589,0.238739813178883,0,0.0764230423035488
"YZ164",0.0936576154964381,0,0,0,0.225950077513792,0,0.632629643190439,0.0477626637993304
"YZ166",0,0,0.367157802434064,0,0,0,0.632842197565936,0
"YZ178",0,0,0.0922190171646412,0,0.233021499210439,0.232675093949166,0,0.442084389675754
"YZ188",0.100650231493758,0.175379368809826,0.089147057139687,0.077484652982491,0.034690318770728,0,0.296089913674687,0.226558457128823
"YZ268",0.370883104248036,0,0.293673042722934,0,0.150726779120492,0.157317585978541,0.0273994879299983,0
"YZ312",0,0,0.329948453841148,0,0.0598599161999753,0,0.385757641219712,0.224433988739165
"YZ353",0,0.429366260786809,0.0608371739054152,0.509796565307776,0,0,0,0
"YZ359",0,0,0,0.0403261038680078,0,0.48163187182418,0,0.478042024307812
"YZ362",0,0.542656330609416,0,0,0,0.395443770805167,0,0.0618998985854174
"YZ369",0.0956403308744535,0.346513537922494,0,0,0,0.238509936096663,0,0.31933619510639
"YZ376",0,1,0,0,0,0,0,0
"YZ391",0.199633072094941,0.183193369928847,0.0753605092382922,0.392122111529567,0.149690937208353,0,0,0
"YZ403",0.230797181223562,0,0.439520863164819,0,0,0,0.329681955611619,0
"YZ406",0.175827150095517,0,0,0,0.0144341861043553,0.435096861653845,0,0.374641802146283
"YZ407",0.0892748627411176,0,0,0.055393079986141,0.658333249588391,0.196998807684351,0,0
"YZ408",0,0.586613412697269,0.284225633815547,0.129160953487184,0,0,0,0
"YZ419",0.595607039261026,0.404392960738974,0,0,0,0,0,0
"YZ420",0.0344280132848336,0.470907157086288,0.463037277384451,0,0,0,0.0316275522444271,0
"YZ425",0,0,0,0.33887319250593,0.437839542457997,0,0,0.223287265036073
"YZ427",0,0.771250523199789,0.0800912178948309,0,0.0270181000745057,0.121640158830874,0,0
"YZ431",0,0,0,0.841683630366273,0.0317551673597367,0.090732125218368,0,0.0358290770556227
"YZ432",0.311475463071989,0,0,0,0.137357679330072,0.492540048280684,0,0.0586268093172546
"YZ435",0,0,0,0,0.529073762770906,0.470926237229094,0,0
"YZ449",0,0,0,0,0.458532484974417,0.534784556199191,0,0.00668295882639183
"YZ450",0.321912263242735,0.512123689769531,0.0778967064625312,0.0880673405252027,0,0,0,0
"YZ452",0,0,0,0,0,0.198253655290953,0.452772042512492,0.348974302196555
"YZ454",0,0.368890806699851,0,0,0,0.631109193300149,0,0
"YZ456",0,0,0,0,0.0813762806294722,0.918623719370528,0,0
"YZ461",0,0,0.149939915920185,0,0,0.850060084079815,0,0
"YZ471",0.00440809470632409,0.380526038019208,0.0335675692441082,0,0,0,0,0.58149829803036
"YZ473",0.0153234356309403,0.98467656436906,0,0,0,0,0,0
"YZ475",0,0,0,0,0.584026569474941,0.415973430525059,0,0
"YZ478",0.247677137346171,0.58314866555052,0.169174197103308,0,0,0,0,0
"YZ481",0.446391707488535,0.553608292511465,0,0,0,0,0,0
"YZ482",0.682541973688254,0.134141273386263,0,0,0.183316752925484,0,0,0
"YZ484",0,0.00257948965527516,0,0.451771825541744,0.545648684802981,0,0,0
"YZ487",0,0.423309230566819,0,0.210144809625549,0,0.366545959807633,0,0
"YZ490",0.498182501755851,0.20948462625934,0,0,0.106948686910399,0,0,0.18538418507441
"YZ491",0,0,0.35287014664517,0,0.112555007869119,0.279013161512203,0.255561683973508,0
"YZ494",0.121522311323572,0.0757327340455946,0.230748661990064,0,0,0,0.135390079414557,0.436606213226212
"YZ496",0.0521590387629046,0.177883747084136,0.450773926243698,0,0,0,0.319183287909261,0
"YZ497",0.189439996520813,0.0364763044357747,0.123757171468508,0.509630915576808,0,0,0.140695611998096,0
"YZ502",0.622237940909048,0,0,0.377762059090952,0,0,0,0
"YZ504",0.706081054674937,0,0,0,0,0.0317594321302393,0,0.262159513194824
"YZ505",0,0.0728134731593857,0.0246935095552981,0.47058683104501,0,0,0.109019101729038,0.322887084511269
"YZ507",0,0,0,0,0.770716293123965,0.229283706876035,0,0
"YZ508",0,0,0,0,0.738813845761832,0.261186154238168,0,0
"YZ509",0,0.12828572645757,0.133183961277113,0.0133669019475337,0,0.160168771986127,0.168978218974832,0.396016419356825
"YZ515",0,0,0,0,0,0,0,1
"YZ517",0.0447973401084772,0.343787198908541,0.132040965343857,0.11999300022616,0,0.0832642483246952,0.0712740856027485,0.204843161485522
"YZ523",0.158123939566604,0.841876060433396,0,0,0,0,0,0
"YZ524",0.228705877846742,0.478546164215468,0.0358091289053662,0.0381623472530232,0,0,0,0.218776481779401
"YZ525",0,0.925162704565975,0,0,0,0,0.0748372954340247,0
"YZ526",0,0,0,0,0.153805547410217,0,0.846194452589783,0
"YZ533",0.239306466104128,0.459747813018536,0,0,0,0,0,0.300945720877336
"YZ535",0.376604244795857,0,0.0467595171400492,0,0,0,0.576636238064093,0
"YZ536",0.146622057932798,0.360413305323755,0.145406587981869,0,0,0,0.28732919583983,0.0602288529217476
"YZ537",0.213869558410397,0.156059916210459,0.0866714712501122,0,0,0,0.224860913338367,0.318538140790665
"YZ538",0.125773435913914,0.130356431275095,0.21440460545374,0,0,0,0.453676010330328,0.0757895170269229
"YZ540",0.453972828669169,0.448890050585324,0.097137120745507,0,0,0,0,0
"YZ549",0,0,0,0,0.388001932210598,0.490095582490181,0.121902485299221,0
"YZ550",0,0,0,0,0,1,0,0
"YZ552",0,0,0,0.576794293278943,0,0,0,0.423205706721057
"YZ558",0,0,0,0.00780254537627209,0,0.992197454623728,0,0
"YZ561",0.580538610740938,0.40966479790989,0,0,0.00979659134917213,0,0,0
"YZ563",0.373297318785148,0.182058329093932,0,0,0.444644352120921,0,0,0
"YZ564",0,0,0.757862296215525,0,0,0,0.242137703784475,0
"YZ568",0.139932864188268,0.860067135811732,0,0,0,0,0,0
"YZ569",0,0.888689347972647,0.111310652027353,0,0,0,0,0
"YZ570",0,0.858667617021209,0,0,0,0.141332382978791,0,0
"YZ571",0,0,0,0,0.811487553423849,0.188512446576151,0,0
"YZ573",0,0.0468745072655152,0,0.43335263059206,0,0.307394317830722,0,0.212378544311703
"YZ574",0.751224875958741,0.248775124041259,0,0,0,0,0,0
"YZ576",0,0,0,0.106739452148023,0,0.273233944543477,0,0.6200266033085
"YZ580",0.459172152652875,0.503656673952264,0,0,0,0,0,0.0371711733948618
"YZ581",0.399759840103915,0.434341551976278,0.165898607919807,0,0,0,0,0
"YZ587",0,0,0,0,0,0.325353055104758,0,0.674646944895242
"YZ588",0,0,0.0123934774753101,0,0,0.121335996901248,0.389341706230196,0.476928819393247
"YZ590",0,0,0,0,0.0215910603342302,0.97840893966577,0,0
"YZ592",0.153249904289995,0.271726726957252,0.170470381590598,0.307291339477672,0,0,0,0.0972616476844822
"YZ593",0,0,0,0,0.777674623945529,0.222325376054471,0,0
"YZ596",0.63937375771513,0.315501308841107,0,0,0,0,0,0.0451249334437632
"YZ603",0.0667750120497374,0.468978068318782,0,0.0574272574775302,0,0,0.0328790998886112,0.373940562265339
"YZ605",0,0,0,0.279030869508093,0,0.173123747511307,0,0.5478453829806
"YZ607",0,0,0,0,0.158257281338475,0.152861989439367,0.688880729222158,0
"YZ608",0.788915654294351,0.131681984171733,0,0,0,0,0,0.079402361533916
"YZ610",0,0.126026920244701,0.385506871935712,0,0,0.11646709972389,0.371999108095697,0
"YZ612",0,0,0,0,0.232718017119344,0.00439648450828899,0,0.762885498372367
"YZ613",0.430075722427996,0.0218743483494975,0,0,0.161167848489457,0,0.362090982539288,0.0247910981937615
"YZ614",0,0,0,0,0.23287428585093,0.399271470830884,0,0.367854243318185
"YZ616",0,0.310393352689268,0,0,0,0,0,0.689606647310732
"YZ618",0,0,0,0.0786215760331763,0.0226789716116941,0.105466777218402,0.12283047138147,0.670402203755257
"YZ619",0,0,0.0502180212910753,0.414213000586279,0.159172305586864,0.186093365503171,0.0838564116303276,0.106446895402283
"YZ621",0.386726603451976,0.613273396548024,0,0,0,0,0,0
"YZ622",0,0.265771067736344,0,0,0,0,0,0.734228932263656
"YZ630",0.268802526762856,0,0,0,0,0,0.253851512920322,0.477345960316822
"YZ631",0,0,0,0.384234004620997,0,0.219075313222977,0,0.396690682156026
"YZ633",0,0.431362760055583,0,0,0.327069800463708,0.241567439480709,0,0
"YZ634",0.481672340569699,0,0,0.320785830632981,0.13842421554432,0.0591176132530003,0,0
"YZ638",0.578953577195937,0.169381004917471,0,0,0,0.234035736682013,0.00342364346007226,0.0142060377445061
"YZ639",0,0,0,0.0928764830837853,0,0.702369569461987,0,0.204753947454227
"YZ642",0,0,0,0,1,0,0,0
"YZ645",0,0,0,0,0.0455373032830346,0.954462696716965,0,0
"YZ646",0.256418770444823,0,0,0,0.175630033071305,0.285554417724611,0.152155508363694,0.130241270395567
"YZ647",0,0,0,0,0.21248363125335,0.320469626641785,0,0.467046742104865
"YZ648",0.407360126594036,0.327271458635849,0.265368414770114,0,0,0,0,0
"YZ652",0,0,0,0.0619651232430732,0.131467660841123,0.0386013855749539,0,0.76796583034085
"YZ661",0.578198607970177,0.293870080096354,0.0521104174521989,0,0.0758208944812703,0,0,0
"YZ664",0.0910044940434046,0.114244221372526,0.18234328407261,0,0,0.176518437861517,0,0.435889562649942
"YZ666",0.606892427743163,0.318766314285287,0,0,0,0.0743412579715506,0,0
"YZ667",0,0,0,0,1,0,0,0
"YZ670",0,0,0,0,0.177550192423959,0.82244980757604,0,0
"YZ671",0,0.0736880831761232,0,0,0.0313342330256238,0.278478679868425,0,0.616499003929828
"YZ673",0.0157595868726552,0.164460907707564,0.115398976379418,0.649067465281307,0,0,0.0553130637590557,0
"YZ678",0.392066526185969,0,0,0.0585574245820618,0.549376049231969,0,0,0
"YZ679",0.102786342955206,0.184002990445294,0.0600536208969088,0.586722102590052,0,0,0,0.0664349431125403
"YZ680",0.0306175361594334,0.199296731804193,0.0902915387676348,0.163573850174909,0,0.1746004055172,0.194313648190018,0.147306289386613
"YZ686",0.253232093536136,0,0,0.0310175598471671,0.526621437132399,0.104387701224044,0,0.0847412082602533
"YZ687",0.487909075610936,0,0,0,0.512090924389064,0,0,0
"YZ688",0,0,0,0.0612212664338112,0.216683285564254,0.170023586863273,0.191586096718884,0.360485764419778
"YZ692",0.00815397597334122,0,0.226971841095986,0,0.199025458453253,0.56584872447742,0,0
"YZ791",0,0,0,0,0.930954568183694,0,0,0.0690454318163062
"YZ792",0,0,0,0,0.0949424274192369,0.68096767159621,0,0.224089900984553
"YZ794",0.228539759182869,0.393739695575917,0.208467273719607,0.0946683774433195,0,0,0.0745848940782876,0
"YZ795",0,0,0,0.561401402944651,0,0.0721778266797782,0,0.36642077037557
"YZ796",0,0,0,0,0.543964267798492,0.456035732201508,0,0
"YZ798",0,0,0,0,0,1,0,0
"YZ80",0,0.602801309114872,0,0,0,0,0,0.397198690885128
"YZ800",0,0,0.15117906077142,0.179755499570737,0,0.429452172673655,0,0.239613266984187
"YZ801",0.865179653959226,0,0,0,0.0915526962585683,0.0432676497822055,0,0
"YZ809",0.618469709826635,0,0,0,0.0172588829578819,0.111813794261859,0,0.252457612953624
"YZ811",0.329240145980019,0,0.249962398833134,0,0.103890443665059,0,0.0633393095066911,0.253567702015097
"YZ814",0,0,0,0,0.908184215898903,0.091815784101097,0,0
"YZ815",0,0,0,0,0.0713396175614468,0,0.928660382438553,0
"YZ817",0,0,0,0.0799004401123388,0.0730279722483148,0.247928875528556,0,0.59914271211079
"YZ818",0.424040005008624,0,0,0,0.0055280029173116,0.570431992074065,0,0
"YZ823",0,0,0.00509018953874848,0.0187463742903368,0,0.179276451844519,0.414946925341835,0.381940058984561
"YZ825",0,0,0,0,0.417300001016942,0.323070526177689,0,0.259629472805369
"YZ829",0,0,0,0,0.276841493185234,0,0.488337644940056,0.23482086187471
"YZ830",0.231246774988747,0,0,0,0.273837708266678,0.217631837032763,0,0.277283679711812
"YZ831",0,0,0.453246277530941,0,0,0.00748524977073157,0.287096120604432,0.252172352093895
"YZ832",0.480783729263391,0.2359693925312,0,0,0,0,0,0.283246878205409
"YZ834",0,0,0,0,0.66326124515055,0.151921530846171,0.184817224003279,0
"YZ835",0,0,0.0777246267521435,0,0.0685868565565738,0.853688516691283,0,0
"YZ836",0,0,0,0.195365988540498,0.0968212648095222,0,0,0.70781274664998
"YZ840",0,0,0,0,0.276109102060625,0.723890897939375,0,0
"YZ843",0.282412666554792,0.259586301707833,0,0.0159535509888129,0,0,0.189701738590252,0.25234574215831
"YZ844",0,0.00772052686572918,0.0130788087547004,0.10272913922371,0,0.308686671198493,0,0.567784853957367
"YZ846",0.0283070989217157,0.147469481678881,0.106741973392147,0.172177719573508,0,0,0.232572047492638,0.312731678941111
"YZ850",0,0.112946698541765,0.196041355929438,0.106252876239635,0.224227812132444,0,0.294702417310435,0.0658288398462829
"YZ851",0.624573498085994,0,0,0.0682586219381825,0.069356060646267,0,0,0.237811819329556
"YZ855",0,0,0,0,0.976310650419436,0.0236893495805644,0,0
"YZ856",0.103376008944989,0,0,0,0.237170667302585,0.0565582297137163,0,0.60289509403871
"YZ857",0.347433857722972,0.255309470531057,0,0.0462843912927596,0,0,0,0.350972280453211
"YZ888",0.082875902674643,0.325263878428192,0.403803628346659,0,0,0,0.188056590550506,0
"YZ893",0.166402639437002,0,0,0.178680288911764,0.303937134072082,0.350979937579151,0,0
"YZ894",0.473365452228756,0.13392042192973,0,0,0.392714125841514,0,0,0
"YZ897",0,0,0,0,0.615710004735773,0.384289995264227,0,0
"YZ900",0,0,0,0,0.101270454853739,0.898729545146261,0,0
"YZ903",0,0,0.23142491768545,0,0,0.54752613336355,0.221048948951,0
"YZ927",0.0779085036937643,0,0.235165985512677,0,0.269778788960183,0.029026935887479,0.388119785945897,0
"YZ936",0.240152828582469,0.759847171417531,0,0,0,0,0,0
"YZ940",0.31755882444157,0.0563588258765192,0,0,0.245627682680218,0.380454667001693,0,0
"YZ942",0.448920961551986,0.00693950811186671,0,0,0.157240682972743,0.386898847363405,0,0
"YZ946",0.273237335207293,0,0,0,0.151841430799437,0.57492123399327,0,0
"YZ948",0.0332227321201425,0,0,0,0.301330018997951,0.665447248881907,0,0
"YZ949",0,0.246930081008913,0.501011864443715,0,0,0.115039539767376,0.137018514779995,0
"YZ957",0.20530537550853,0,0,0,0.324488832804437,0.470205791687033,0,0
"YZ962",0,0.899508412472772,0.100491587527228,0,0,0,0,0
"YZ964",0.386812370225733,0,0.00930126344890803,0,0,0.386648544914824,0.152692382763829,0.0645454386467053
"YZ980",0.163696261453932,0,0,0.631076539335641,0,0.205227199210427,0,0
"YZ983",0.829767258179892,0.170232741820108,0,0,0,0,0,0
"YZ999",0.567756000115279,0,0,0,0.171436868298597,0.260807131586125,0,0
"probe_mean_signal",0,0,0.108569231470067,0.0983921733390393,0.137094794530646,0.251349199477197,0.161645929104727,0.242948672078323
